id,name,yelp_review_count,yelp_rating,price,main_category,categories,url,google_rating,google_review_count,average_rating,total_reviews,normalized_rating,rounded_normalized_rating,normalized_total_reviews,rounded_normalized_total_reviews
DpbjPj8eCAvJpcdtswH9hQ,Nando's Peri-Peri,903,4.0,$$,Other,"['Portuguese', 'South African', 'Chicken Shop']",https://www.yelp.com/biz/nandos-peri-peri-washington-8?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1595.0,4.1916,2498.0,67.50389071416222,67.5,6.780432309442548,6.78
2S8-xI6JkldBX4PkWbiKhA,Quarterdeck,902,3.5,$$$,Seafood,"['Seafood', 'Burgers']",https://www.yelp.com/biz/quarterdeck-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,2446.0,4.1575,3348.0,66.02974234826215,66.03,9.543312205428247,9.54
yTDjgTgqR9YubrKCP95wnQ,Uncle Julio's,901,3.5,$$,Mexican,"['Tex-Mex', 'Mexican']",https://www.yelp.com/biz/uncle-julios-arlington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,2847.0,3.9558,3748.0,57.31021960919938,57.31,10.84349098000975,10.84
lInP4VJiKfC78WXcu84KRw,Mastro's Steakhouse,901,4.0,$$$$,Seafood,"['Steakhouses', 'Seafood']",https://www.yelp.com/biz/mastros-steakhouse-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1786.0,4.2659,2687.0,70.71589140584473,70.72,7.394766780432309,7.39
m7133ETf3TLcVY578aIsmw,Tonic,901,3.0,$$,American,"['American', 'Bars', 'Venues & Event Spaces']",https://www.yelp.com/biz/tonic-washington-5?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,1535.0,3.7562,2436.0,48.68148020058794,48.68,6.578904599382415,6.58
xH-lzsOv7ZlapoPfOlWL6w,Floriana,892,4.0,$$,Italian,"['Italian', 'Wine Bars', 'Seafood']",https://www.yelp.com/biz/floriana-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,831.0,4.2411,1723.0,69.64378350337196,69.64,4.261335933690883,4.26
XKcaNXKtcnTM6pYNMMD-Pw,Captain White's Seafood,891,3.5,$$,Seafood,"['Seafood Markets', 'Seafood']",https://www.yelp.com/biz/captain-whites-seafood-oxon-hill?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1617.0,4.0158,2508.0,59.90402905066573,59.9,6.812936778807085,6.81
XpsXyoHoydBSYAgMNZ0J9w,Hank's Oyster Bar - The Wharf,891,3.5,$$,Seafood,"['Seafood', 'Cocktail Bars', 'American']",https://www.yelp.com/biz/hanks-oyster-bar-the-wharf-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,2821.0,4.108,3712.0,63.88984955905238,63.89,10.726474890297416,10.73
LBKph_FnJH_BIwOfW5s5FA,Del Mar,890,4.0,$$$,Seafood,"['Spanish', 'Seafood', 'Cocktail Bars']",https://www.yelp.com/biz/del-mar-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1974.0,4.2068,2864.0,68.16098910600037,68.16,7.970095888184625,7.97
RQN0Dj9tKLbzZG8ByY3N2A,Barrel,890,4.5,$$,American,"['American', 'Cocktail Bars', 'Breakfast & Brunch']",https://www.yelp.com/biz/barrel-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,1000.0,4.5,1890.0,80.83607124329933,80.84,4.80416057207866,4.8
KkHfLfN4jNivWSU1us-azA,FIG & OLIVE,888,3.5,$$$,Bars,"['French', 'Mediterranean', 'Bars']",https://www.yelp.com/biz/fig-and-olive-washington-9?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1042.0,3.9319,1930.0,56.27701884834862,56.28,4.9341784495368115,4.93
UfKOjg9tnbIL1PqSa-TL4w,Po Boy Jim Bar & Grill,886,3.5,$$,Bars,"['Cajun/Creole', 'Bars', 'American']",https://www.yelp.com/biz/po-boy-jim-bar-and-grill-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.0,1345.0,3.8014,2231.0,50.63548331315927,50.64,5.912562977409394,5.91
HCn8qdemi92v6amxwrdWZg,Poke Papa,883,4.5,$$,Other,"['Poke', 'Hawaiian']",https://www.yelp.com/biz/poke-papa-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,1173.0,4.5571,2056.0,83.30451322842816,83.3,5.343734763529985,5.34
BuSRjP5kwPw40fL5NOUSaQ,Good Stuff Eatery,880,3.5,$$,American,"['Burgers', 'American']",https://www.yelp.com/biz/good-stuff-eatery-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,2227.0,4.0734,3107.0,62.39408611447348,62.39,8.75995449374289,8.76
AW5Fiwvyg7xNH1oUBbi7pQ,The Big Greek Cafe,877,4.5,$,Sandwiches,"['Greek', 'Salad', 'Sandwiches']",https://www.yelp.com/biz/the-big-greek-cafe-silver-spring-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,723.0,4.5,1600.0,80.83607124329933,80.84,3.8615309605070696,3.86
XMZHx2sVXKFQEbQMnu_NqA,Mandu,877,4.0,$$,Bars,"['Korean', 'Bars']",https://www.yelp.com/biz/mandu-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,546.0,4.1151,1423.0,64.19678367629258,64.2,3.286201852754754,3.29
7u5q7bfjMkrN4itYGzSbfA,Los Tios Grill,876,4.0,$$,Mexican,"['Mexican', 'Salvadoran', 'Tex-Mex']",https://www.yelp.com/biz/los-tios-grill-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,600.0,4.0813,1476.0,62.73560435759985,62.74,3.4584755403868033,3.46
Ze5bYVUvivdy7hWxBeTcQQ,Pho Sate,874,4.0,$$,Other,['Vietnamese'],https://www.yelp.com/biz/pho-sate-falls-church-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,846.0,4.1967,1720.0,67.72436451668685,67.72,4.251584592881521,4.25
-ZDHvLrJPiDqkL8iD01V1A,Bourbon Steak Washington DC,872,4.0,$$$$,Other,['Steakhouses'],https://www.yelp.com/biz/bourbon-steak-washington-dc-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,654.0,4.2143,1526.0,68.48521528618363,68.49,3.6209978872094912,3.62
Bb5Gu3zUSnZ59PQNuyTfNw,Rustico Restaurant & Bar,869,3.5,$$,American,"['American', 'Italian', 'Pizza']",https://www.yelp.com/biz/rustico-restaurant-and-bar-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1015.0,3.931,1884.0,56.23811170672661,56.24,4.784657890459938,4.78
LmKRWNc90HSOAaBHZoSCVw,Compass Rose,869,4.0,$$$,Cocktail Bars,"['Cocktail Bars', 'Middle Eastern', 'Breakfast & Brunch']",https://www.yelp.com/biz/compass-rose-washington-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,1129.0,4.339,1998.0,73.87601590869794,73.88,5.155208841215667,5.16
7cWSQZ3VLNnGf9UDWyupMA,Fire Works Pizza,867,4.0,$$,Pizza,"['Pizza', 'Italian', 'Bars']",https://www.yelp.com/biz/fire-works-pizza-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1336.0,4.1819,2203.0,67.0845581877918,67.08,5.8215504631886885,5.82
TKMysgfEmzoEXAT1A0-jIA,Cactus Cantina,867,3.5,$$,Mexican,"['Tex-Mex', 'Mexican', 'Cocktail Bars']",https://www.yelp.com/biz/cactus-cantina-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1930.0,4.052,2797.0,61.46896074701711,61.47,7.752315943442223,7.75
5bfCm0OdEtSObbqUpgUmDA,Urban Hot Pot,866,4.0,$$,Seafood,"['Hot Pot', 'Seafood', 'Taiwanese']",https://www.yelp.com/biz/urban-hot-pot-rockville-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,1168.0,4.2871,2034.0,71.63237074182949,71.63,5.272224930928003,5.27
qVPRO_FZrrljzpxeVWFfyA,Barrel & Bushel,865,3.5,$$,Bars,"['Bars', 'American', 'Breakfast & Brunch']",https://www.yelp.com/biz/barrel-and-bushel-tysons-corner-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,1350.0,3.8657,2215.0,53.41518243126405,53.42,5.8605558264261335,5.86
duer52a0aMheoSXUNZmnTQ,Mark's Duck House,865,3.5,$$,Seafood,"['Dim Sum', 'Cantonese', 'Seafood']",https://www.yelp.com/biz/marks-duck-house-falls-church?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,572.0,3.7388,1437.0,47.92927546256268,47.93,3.3317081098651067,3.33
21COlSblOmCH50hxzWT7CQ,Ristorante Piccolo,865,4.0,$$,Italian,['Italian'],https://www.yelp.com/biz/ristorante-piccolo-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,944.0,4.1566,1809.0,65.99083520664017,65.99,4.540874370225906,4.54
YKtwncPT9qg4z5Qt7CqDTg,Copper Canyon Grill- Silver Spring,864,4.0,$$,American,['American'],https://www.yelp.com/biz/copper-canyon-grill-silver-spring-silver-spring?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1604.0,4.26,2468.0,70.46083347743385,70.46,6.682918901348936,6.68
xeOXTasySvPyKTZC6-BxFQ,Lapis,863,4.5,$$,Cocktail Bars,"['Afghan', 'Cocktail Bars', 'Halal']",https://www.yelp.com/biz/lapis-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1334.0,4.4393,2197.0,78.21200069168253,78.21,5.802047781569966,5.8
ZpRRIz2PdzzDNOi9mgwkTg,Pizzeria Paradiso Georgetown,859,3.5,$$,Pizza,"['Pizza', 'Sandwiches', 'Beer Bar']",https://www.yelp.com/biz/pizzeria-paradiso-georgetown-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1148.0,3.9576,2007.0,57.38803389244336,57.39,5.184462863643751,5.18
NT4nR2QqfdcgYPtSf2vD0w,Sweet Fire Donna's,858,4.0,$$,American,"['Barbeque', 'American', 'Salad']",https://www.yelp.com/biz/sweet-fire-donnas-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,1110.0,4.282,1968.0,71.41189693930487,71.41,5.0576954331220545,5.06
YuwheHAbE4mZRJEbcuBwFw,CIRCA at Foggy Bottom,858,4.0,$$,American,"['American', 'Sandwiches']",https://www.yelp.com/biz/circa-at-foggy-bottom-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1725.0,4.2671,2583.0,70.76776759467405,70.77,7.0567202990411175,7.06
Koh2_RnEr55Bl1Fb1xAO-g,Pho 14,855,4.0,$$,Other,['Vietnamese'],https://www.yelp.com/biz/pho-14-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,500.0,4.1107,1355.0,64.00657098391837,64.01,3.0651714610758978,3.07
pav9wg2UFsyB-dvb7H0OpA,Martin's Tavern,854,4.0,$$,Breakfast & Brunch,"['Breakfast & Brunch', 'American', 'Bars']",https://www.yelp.com/biz/martins-tavern-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,2350.0,4.3667,3204.0,75.0734912675082,75.07,9.075247846578904,9.08
Ug1Xhn8WklfIM5sVhReVZw,Fontaine,853,4.0,$$,Breakfast & Brunch,"['Creperies', 'French', 'Breakfast & Brunch']",https://www.yelp.com/biz/fontaine-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,5.0,10.0,4.0116,863.0,59.72246238976309,59.72,1.4659515683406468,1.47
S-QkOoOrDC6gfUXHaPeDcA,Parkway Deli & Restaurant,852,4.0,$$,Breakfast & Brunch,"['Delis', 'Breakfast & Brunch', 'American']",https://www.yelp.com/biz/parkway-deli-and-restaurant-silver-spring?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,2359.0,4.4408,3211.0,78.2768459277192,78.28,9.098000975134081,9.1
hpX-SI6Cmw2weQQ7ec-tJQ,Rice Paper,852,3.5,$$,Other,['Vietnamese'],https://www.yelp.com/biz/rice-paper-falls-church?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,610.0,3.7921,1462.0,50.23344284973198,50.23,3.4129692832764507,3.41
-pIkGmhj1FD3g6BmfRLu1w,Alero Restaurant,851,2.5,$$,Mexican,['Mexican'],https://www.yelp.com/biz/alero-restaurant-washington-4?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,3.9,1212.0,3.3225,2063.0,29.932560954521865,29.93,5.3664878920851615,5.37
CWb1DRN9WAFGE-jzwQtJTA,JoJo Restaurant and Bar,850,4.0,$$$,American,"['Jazz & Blues', 'American', 'Wine Bars']",https://www.yelp.com/biz/jojo-restaurant-and-bar-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,996.0,4.2698,1846.0,70.88448901954004,70.88,4.661140906874695,4.66
pPxcmi6cpDRPuqBdb3dCjw,Thunder Burger & Bar,850,3.5,$$,Bars,"['Burgers', 'Bars', 'American']",https://www.yelp.com/biz/thunder-burger-and-bar-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1313.0,3.9856,2163.0,58.598478298460996,58.6,5.691532585730538,5.69
zczqqucpJtJz0x4NysqSaA,Chadwicks,850,4.0,$$,American,"['American', 'Bars']",https://www.yelp.com/biz/chadwicks-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1903.0,4.2765,2753.0,71.17413107383713,71.17,7.609296278238258,7.61
oqtCZ_e0o6WM_NTjiHL-RA,Shake Shack F Street,847,3.5,$$,Other,"['Hot Dogs', 'Burgers', 'Ice Cream & Frozen Yogurt']",https://www.yelp.com/biz/shake-shack-f-street-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,4107.0,4.0803,4954.0,62.69237420024211,62.69,14.763529985372989,14.76
XMKvafCtxbTpEDwX8-mvhQ,Sprinkles Georgetown,845,4.0,$$,Other,"['Bakeries', 'Cupcakes', 'Desserts']",https://www.yelp.com/biz/sprinkles-georgetown-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,382.0,4.0623,1227.0,61.91423136780217,61.91,2.649114253209816,2.65
sR49UlLPP_KPcxbTdNbSGQ,La Sandia,845,3.5,$$,Mexican,['Mexican'],https://www.yelp.com/biz/la-sandia-mclean?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,3.9,917.0,3.7082,1762.0,46.60643264741485,46.61,4.388103364212579,4.39
dobS5m6QeZH4Ca17wshqMw,Maggiano's Little Italy,843,3.5,$$,Italian,"['Italian', 'Bars']",https://www.yelp.com/biz/maggianos-little-italy-mclean?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1315.0,4.0484,2158.0,61.313332180529144,61.31,5.675280351048269,5.68
5J5cKFPOhygbAa38OFm4YQ,El Paso Mexican Restaurant,843,4.0,$$,Mexican,['Mexican'],https://www.yelp.com/biz/el-paso-mexican-restaurant-springfield?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,2068.0,4.2842,2911.0,71.50700328549198,71.51,8.122866894197953,8.12
ecL-_OrbtG1575fimtHrnQ,Taco Bamba,842,4.0,$$,Other,['Tacos'],https://www.yelp.com/biz/taco-bamba-springfield-5?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1025.0,4.2196,1867.0,68.71433512017984,68.71,4.729400292540224,4.73
UYffA9zyxFnu8E0T2hqoNw,Akira Ramen & Izakaya,841,4.0,$$,Other,"['Izakaya', 'Ramen']",https://www.yelp.com/biz/akira-ramen-and-izakaya-rockville?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,163.0,4.0325,1004.0,60.62597267854054,60.63,1.9242645863806271,1.92
hmz_WnnsuoBtmPUl2zbnyw,The Warehouse,841,4.0,$$,Breakfast & Brunch,"['Breakfast & Brunch', 'Seafood', 'Steakhouses']",https://www.yelp.com/biz/the-warehouse-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1495.0,4.256,2336.0,70.28791284800278,70.29,6.2538599057370385,6.25
bCQEdpKSY563iAzq7cMcGA,The Capital Burger,838,4.0,$$,American,"['Burgers', 'American', 'Cocktail Bars']",https://www.yelp.com/biz/the-capital-burger-washington-6?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,2769.0,4.4606,3607.0,79.1328030434031,79.13,10.385177961969772,10.39
rVnaVHaucuLk9hDG7EKTVA,Barcode,838,3.5,$$,American,"['American', 'Pizza', 'Cocktail Bars']",https://www.yelp.com/biz/barcode-washington-4?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,3.9,1386.0,3.7493,2224.0,48.383192114819295,48.38,5.889809848854218,5.89
H9OYpOlcuC2uE7S5SYibjA,Ruthie's All-Day,837,4.5,$$,Cocktail Bars,"['Barbeque', 'Cocktail Bars', 'Southern']",https://www.yelp.com/biz/ruthies-all-day-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,1238.0,4.5597,2075.0,83.41691163755837,83.42,5.4054932553226065,5.41
6cGNrx8HkNdbqNY-nLXmyg,MXDC Cocina Mexicana,833,3.5,$$,Mexican,['Mexican'],https://www.yelp.com/biz/mxdc-cocina-mexicana-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,1399.0,3.8761,2232.0,53.864776067784895,53.86,5.915813424345847,5.92
smTFfg1g_BjsUkorL_ZxLQ,Kuya Ja's Lechon Belly,834,4.5,$$,Other,['Filipino'],https://www.yelp.com/biz/kuya-jas-lechon-belly-rockville?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,598.0,4.5418,1432.0,82.64309182085424,82.64,3.315455875182838,3.32
bqcZzEDqDINYJhVTxS70Sw,City Perch Kitchen + Bar,833,3.5,$$,American,"['American', 'Cocktail Bars']",https://www.yelp.com/biz/city-perch-kitchen-bar-north-bethesda-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,813.0,3.7964,1646.0,50.41933252637041,50.42,4.011051519583943,4.01
MO9YrznJMuQA0bAgOvzryw,Barley Mac,831,4.0,$$,Bars,"['Bars', 'American']",https://www.yelp.com/biz/barley-mac-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,1352.0,4.1239,2183.0,64.57720906104099,64.58,5.756541524459613,5.76
zyqrhnCyPSc7sV4LAyP7UQ,Georgetown Cupcake,829,3.5,$$,Other,['Bakeries'],https://www.yelp.com/biz/georgetown-cupcake-bethesda?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,5593.0,4.1096,6422.0,63.95901781082485,63.96,19.535186088087112,19.54
EPGPMrm41eSDo6pwyhnn0A,BLT Steak,829,4.0,$$$$,Other,['Steakhouses'],https://www.yelp.com/biz/blt-steak-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,785.0,4.1945,1614.0,67.62925817049972,67.63,3.9070372176174226,3.91
fnwftjh4oBrN1_cfC15rog,Shaw's Tavern,829,3.5,$$,Other,['Gastropubs'],https://www.yelp.com/biz/shaws-tavern-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,1545.0,4.2159,2374.0,68.5543835379561,68.55,6.377376889322282,6.38
DuV3x_27YsTJNjs5soujLQ,The Dabney,828,4.5,$$$$,American,"['American', 'Desserts', 'Cocktail Bars']",https://www.yelp.com/biz/the-dabney-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.7,1075.0,4.613,1903.0,85.72107902472767,85.72,4.846416382252559,4.85
ucdrteFEIfvTrhIGEPf1QQ,Rustico ,827,3.5,$$,American,"['American', 'Italian', 'Pizza']",https://www.yelp.com/biz/rustico-alexandria-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1015.0,3.9408,1842.0,56.66176724883278,56.66,4.64813911912888,4.65
9oAjjM88jiZnB-BQlctleg,Lost Dog Cafe,826,3.5,$$,Sandwiches,"['Sandwiches', 'Pizza', 'Bars']",https://www.yelp.com/biz/lost-dog-cafe-arlington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,1031.0,4.0552,1857.0,61.607297250562,61.61,4.696895823175687,4.7
